gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	old_locus_tag
SPY_RS00785	20.336895584472	-0.11995891324354	0.291416650693961	0.371550042713392	NA	yodR	SPy_0142
SPY_RS00790	46.0202053822853	-0.127232681187456	0.258021945553489	0.410563624162372	NA	SPy_0144	SPy_0144
SPY_RS00800	129.381876646298	-0.0696973793235881	0.21453722907622	0.646397860694391	0.807574659437717	pfoR	SPy_0146
SPY_RS00805	38.5121353560453	-0.397562882517177	0.416795594471997	0.0519599576666101	NA	SPy_0147	SPy_0147
SPY_RS00810	238.426396031758	-0.788922010069955	0.232853988307245	7.49578947145359e-05	0.000826266639430231	ntpI	SPy_0148
SPY_RS00815	29.3213310685401	-0.235218360662155	0.339029927407128	0.146862595679865	NA	ntpK	SPy_0149
SPY_RS00820	44.0217319497704	-0.370345099184309	0.409477543582403	0.0576058758229524	NA	atpE	SPy_0150
SPY_RS00825	56.3191490750052	-0.609697568607451	0.387207683647039	0.0124762715967343	0.0530519204691996	ntpC	SPy_0151
SPY_RS00830	28.2407046504025	-0.551501756662274	0.609217601705302	0.0229842357860299	NA	ntpG	-
SPY_RS00835	413.439376969053	-0.363798962104215	0.201559754208889	0.0245796123093495	0.0880103829048897	ntpA	SPy_0154
SPY_RS00840	218.422189463335	-0.120105666428379	0.1880116167342	0.419365948982817	0.625823960869606	ntpB	SPy_0155
SPY_RS00845	207.785314748081	-0.144793444746393	0.200749513350426	0.344700799193471	0.548167414047591	ntpD	SPy_0157
SPY_RS00850	2356.03565598043	-0.517777544940962	0.17386123309642	0.000633498410145392	0.00472545065198414	SPy_0158	SPy_0158
SPY_RS00855	167.547691442376	-0.0549436820214434	0.194174600432096	0.711718555633616	0.852316101819689	SPy_0159	SPy_0159
SPY_RS00860	5092.63128377242	0.492431554136004	0.161742031648591	0.000562305016828923	0.00433216714578412	purA	SPy_0160
SPY_RS00865	1879.86396952779	0.626928658378153	0.165198450581528	2.54526942846689e-05	0.000334621201008538	tcsA	SPy_0163
SPY_RS00870	56.4897592604996	0.316565141602253	0.321266020828825	0.0932023223499106	0.229877672852706	nusG	SPy_0164
SPY_RS00875	31.5505792379075	0.135989631026214	0.285602555270706	0.348688901458901	NA	nga	SPy_0165
SPY_RS00885	83.5877165460905	0.320734406167958	0.285725150631619	0.0849787797185886	0.219413678084212	slo	SPy_0167
SPY_RS00895	29.0869568854308	0.0817233668880449	0.284772689168411	0.488992547824989	NA	SPy_0169	SPy_0169
SPY_RS09180	196.057959349771	0.0504514348489415	0.296648804427031	0.501068500095087	0.699154002566953	SPy_0170	SPy_0170
SPY_RS00905	3584.27115506995	-0.0329043268828725	0.157310647901611	0.795635828809556	0.903443853156968	metC	SPy_0172
SPY_RS00910	7425.35444542021	0.0124084690346271	0.145785838496876	0.933085004709411	0.973860751455635	leuS	SPy_0173
SPY_RS00915	39.3783992905857	-0.134105034841279	0.270526247567189	0.375113732746997	NA	sgaT	SPy_0174
SPY_RS00920	57.90429367407	-0.234927074768179	0.288788531018604	0.171082506406278	0.351405095910929	ulaB	SPy_0175
SPY_RS00925	112.200687015695	-0.76240186792746	0.2916969333278	0.000902765373952648	0.00631055015060558	ptxA	SPy_0176
SPY_RS00930	53.4944191596646	-0.179615239808237	0.270601117815287	0.271779761403611	0.46866473897879	ulaD	SPy_0177
SPY_RS00935	145.89602563063	-0.895477591414776	0.283515455576331	0.000128879221149346	0.00129606814138154	sga	SPy_0178
SPY_RS00940	328.261950665552	-0.630605198889995	0.228437710094403	0.000805199734170035	0.00579824733198824	araD	SPy_0179
SPY_RS00945	315.168675004367	-0.0897622820106211	0.176769431029918	0.529986081618105	0.721244116769938	SPy_0181	SPy_0181
SPY_RS00950	1750.80045900195	-0.453117813342359	0.178578478312609	0.00293613078661013	0.0168299016688493	ulaG	SPy_0182
SPY_RS00955	728.635635207641	0.584527981709389	0.266884543747592	0.00360516299304238	0.0198699944962682	opuAA	SPy_0183
SPY_RS00960	2632.87667721016	0.31802192968797	0.218977164336713	0.0545437309341166	0.159187711667187	busAB	SPy_0184
SPY_RS00965	3888.28353765006	-0.399133708199602	0.174719220574422	0.00738102224977981	0.0356128110570184	polA	SPy_0185
SPY_RS00970	1872.36619458591	-0.139438711477543	0.152987911699412	0.289552517448958	0.486434651236058	yneT	SPy_0186
SPY_RS00975	1956.76282136224	-0.169682527832009	0.148515899598498	0.188039104731261	0.375292530751946	perR	SPy_0187
SPY_RS00980	790.341137592945	-0.061790766245214	0.153064170468968	0.638835350192163	0.802323450328983	SPy_0188	SPy_0188
SPY_RS00985	3992.8677560037	-0.158973617568719	0.148709194351862	0.219875900829702	0.412951724625116	SPy_0189	SPy_0189
SPY_RS00990	17531.0083556436	-0.180628458388066	0.150722144607644	0.160718804945507	0.334267122622513	SPy_0190	SPy_0190
SPY_RS01000	103.484560002534	-0.041736907315711	0.210992632793699	0.781590734177704	0.894584282808826	SPy_0191b	SPy_0191b
SPY_RS01020	275.391027069056	-0.254921943959688	0.198905448091554	0.103733292312139	0.246517094333823	SPy_0198	SPy_0198
SPY_RS01025	293.316770895561	-0.112145447456593	0.177112964848667	0.436538016838685	0.638325487887588	SPy_0201	SPy_0201
SPY_RS01030	2424.45782759727	0.35691212026792	0.161182305141672	0.0106204583253503	0.0477088300320593	tgt	SPy_0203
SPY_RS01035	58.722948719014	0.334019389176233	0.328154326988298	0.0818076881826574	0.212759377796276	SPy_0205	SPy_0205
SPY_RS01040	80.6001726449068	0.639531246361912	0.38057574530364	0.00926480593344859	0.0426896041885268	bioY	SPy_0207
SPY_RS01045	415.565406251641	0.00522353690954671	0.166872087192771	0.971921158777773	0.986457779110348	yhfI	SPy_0208
SPY_RS01050	457.948094888345	0.0100264933757484	0.165998581422562	0.944596012785743	0.980464545450582	tadA	-
SPY_RS01055	82.9322040226601	0.0107653413792198	0.221453283490544	0.944885929704992	0.980464545450582	SPy_0210	SPy_0210
SPY_RS01065	229.35705191622	0.0327085566242898	0.179587375754145	0.822873261501508	0.922720085139234	speG	SPy_0212
SPY_RS01070	2397.98245562826	0.494697397571663	0.176337929815721	0.00117614410469533	0.00762630996392944	pgi	SPy_0215
SPY_RS01075	369.234667400793	0.0315579384148528	0.2909952862538	0.706473171722936	0.850321093803979	rofA	SPy_0216
SPY_RS01080	540.120756048401	-0.0714097167613464	0.161391956733882	0.599198809092933	0.771035574992282	SPy_0217	SPy_0217
SPY_RS01085	356.043717545794	0.0621338655027534	0.170147818128001	0.661138513396095	0.819560112194294	gluP	SPy_0223
SPY_RS01090	686.824012043505	-0.108382467423285	0.158849188148128	0.424109535648159	0.629139714890074	galU	SPy_0224
SPY_RS01095	2057.31507075761	-0.00790742830320539	0.142927845619922	0.948923895424572	0.980841691728158	gpsA	SPy_0226
SPY_RS01100	133.495588529677	-0.727906620698546	0.281541104046784	0.00104355897848847	0.00702075124964308	SPy_0228	SPy_0228
SPY_RS01105	392.905527046624	-0.298977003146536	0.215704785862432	0.0687069364637317	0.188384161416498	SPy_0229	SPy_0229
SPY_RS01110	1462.55619537602	-0.541087518668324	0.168691969869321	0.000279504973574093	0.00242745834625258	SPy_0230	SPy_0230
SPY_RS01115	242.917861085135	0.0542038521910256	0.185175320775163	0.713500214490028	0.853460607148756	queH	SPy_0233
SPY_RS01120	265.643746723348	0.159497358970948	0.189925664100289	0.290382177434274	0.487257213423085	dut	SPy_0235
SPY_RS01125	964.467392415267	-0.0390997999169706	0.15955452938538	0.770424703156603	0.892546931072014	radA	SPy_0236
SPY_RS01130	309.04875452622	0.217399307323514	0.202018673150303	0.165616981636156	0.341480769330377	cah	SPy_0237
SPY_RS01135	11695.3016792917	-0.573124149955773	0.183684074254424	0.000316154254750358	0.00265333793151869	WQ51_05710	SPy_0238
