gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	old_locus_tag
SPY_RS01220	608.888133473978	-0.220572036804586	0.159088507485182	0.117132477394543	0.246055773705623	tatD	SPy_0260
SPY_RS01225	562.288566262085	-0.262243836639924	0.171014701108826	0.0781318109009434	0.182230958954259	rnmV	SPy_0261
SPY_RS01230	561.443594164535	-0.374808130990069	0.191415233880071	0.0209402153721596	0.0649925275542958	rsmA	SPy_0262
SPY_RS01235	1891.08102322514	-0.0874487185239637	0.153833188612098	0.523796702913811	0.677603238842826	rsgA	SPy_0263
SPY_RS01240	1725.32386517761	-0.299771104585483	0.149143719197914	0.0256932501991988	0.0754620274369061	rpe	SPy_0264
SPY_RS01245	565.843179815522	-0.155506062108317	0.171972761088819	0.295337947741478	0.473772453754718	thiN	SPy_0265
SPY_RS01250	971.845568837882	-0.118400690899365	0.161369144517732	0.40286637746106	0.579583022315167	rmuC	SPy_0266
SPY_RS01255	1181.97009635745	-0.012368157803737	0.14523926087429	0.923742913641382	0.962686153412584	yhaM	SPy_0267
SPY_RS01260	750.018278120795	0.20523754670421	0.152384587767065	0.133552801458776	0.271905960351244	purR	SPy_0268
SPY_RS01265	4893.21467926925	-0.536014782597564	0.140063883094219	4.11509405692363e-05	0.000372854911986254	prgA	SPy_0269
SPY_RS01270	479.708486230272	0.277140925926823	0.172861506993124	0.0650609633441642	0.158261791202215	rpsL	SPy_0271
SPY_RS01275	2011.97252596704	0.453642310303064	0.171992094107465	0.00285285632655533	0.0131529945753394	rpsG	SPy_0272
SPY_RS01280	3844.5235478904	-0.294739560771408	0.163561873083342	0.0398025197401212	0.106274067858303	fusA	SPy_0273
SPY_RS01285	7482.13854388483	-0.122200245457853	0.131467835917444	0.316065666727174	0.493761555964799	gap	SPy_0274
SPY_RS01290	38.1533350552816	0.0602748201742357	0.273724311170308	0.721445562373376	0.832154663217582	SPY_RS01290	-
SPY_RS01295	75.949351153248	0.077081477558226	0.231013165414263	0.657397496132704	0.783345175707339	glnQ	SPy_0276
SPY_RS01300	661.399866545607	0.0165523752122281	0.156101779028992	0.925040932737795	0.962686153412584	SPy_0277	SPy_0277
SPY_RS01305	2297.89915442689	-1.06564593741516	0.15445895223211	5.1142293524523e-13	2.53473992280917e-11	SPy_0278	SPy_0278
