locus_tag	symbol	old_locus_tag	rna_exp_d_w_logfc	rna_exp_d_w_padj		rna_exp_d_c_logfc	rna_exp_d_c_padj		rna_stat_d_w_logfc	rna_stat_d_w_padj		rna_stat_d_c_logfc	rna_stat_d_c_padj		rna_log_d_wc_logfc	rna_log_d_wc_padj		rna_stat_d_wc_logfc	rna_stat_d_wc_logfc
SPY_RS04985	citX	SPy_1190	0.156107281430909	0.335375813176274		0.878551006366969	0.0204471886229505		-0.679220557473074	0.000967285247910699		-0.0721688385117133	NA		0.00359842807044805	0.993795300591228		-0.148617920736745	0.585957738142842
SPY_RS04990	oadA	SPy_1191	0.41911722667741	0.155875436280351		0.0591822889712815	0.844201148346247		-0.55320861816762	0.0191833237431874		-0.132497079352897	NA		0.195633262618673	0.143857161222308		0.0327634871358622	0.917338122940531
SPY_RS04995	citC	SPy_1192	0.0384112322881562	0.896797027491788		0.0442587501715205	0.879151169076094		-0.758964808089457	9.45761564402198e-07		-0.447455500608605	0.075666806901991		0.0351752980725663	0.859893822868994		-0.101985029392798	NA
SPY_RS05000	SPy_1193	SPy_1193	-0.0145173258102491	0.962522553317242		-0.034957465209981	0.897681716200267		-0.624078260005516	6.35397214597551e-05		-0.603412992968597	0.0489678338935682		0.0272576222661839	0.861929807952446		-0.199157554384188	0.44890962711725
SPY_RS05005	xerS	SPy_1196	-0.0710063229720866	0.79027858156035		-0.0456018430435377	0.871186969270332		-0.0800422532172272	0.644085367679048		-0.590397435508473	0.00413657057623654		0.182772710068625	0.474885694599149		-0.646367467552417	0.0146345731089331
SPY_RS05010	SPy_1198	SPy_1198	-0.0820470698090525	0.744017122285061		-0.0884316060409484	0.751798313019293		-0.164079541475271	0.279083394468976		-0.695485428479701	0.000395610747774719		0.0947507170853753	0.707333622484147		-0.493798383025115	0.0965257844828825
SPY_RS05015	ffh	SPy_1200	-0.204277719011778	0.426512418321155		-0.207294127986085	0.409629772357275		0.278995897973173	0.0601776399570116		-0.1888564222455	0.451686505239616		0.108240620921421	0.473607462419143		-0.747299638539238	6.70323531151753e-05
SPY_RS05020	ylxM	SPy_1201	-0.261181486590626	0.308734804584968		-0.219212575345904	0.371681061164086		0.166497054683415	0.262244068614621		-0.186858832020024	0.398212553596381		0.347611661122876	0.201542903752616		-0.608448182842897	0.00159094642094311
SPY_RS05025	yvoA_2	SPy_1202	-0.181610869790427	0.47219601038451		-0.132121855995465	0.608401496933995		-0.0553956197210505	0.714309814774349		0.376329278537389	0.0634477567506285		0.0383600112964364	0.909469894289751		-0.0670488836742154	0.817735235328165
SPY_RS05030	SPy_1203	SPy_1203	-0.157690127457473	0.529400464082057		-0.272749118583584	0.243965382782393		0.0680038140283638	0.693089818386761		0.20458741341296	0.337005212417221		-0.0127508833908823	0.977292463730797		-0.152252333307623	0.521311292721619
SPY_RS05035	guaA	SPy_1204	-0.230172413395573	0.352507015471919		-0.0470540148204522	0.876932902095115		0.1266156572897	0.376048712363209		0.144257383453925	0.542202638532621		-0.062208418552289	0.841498653376674		0.27371164499244	0.185081662176627
SPY_RS05040	murM	SPy_1205	0.070290590741259	0.79027858156035		0.0426430730714108	0.884824691254426		0.218478592689748	0.23122836377214		0.221826086971051	NA		-0.0684660126091924	0.80959008017111		0.16296346243754	0.468321339296229
SPY_RS05045	yheS_1	SPy_1206	0.354509544234621	0.14281188315434		0.113789843209296	0.66425249263021		-0.0665377814819013	0.639772188692899		0.157141927886351	0.459312509128795		-0.208473620707919	0.448674795164164		-0.0467523190276142	0.860926068082201
SPY_RS05050	SPy_1208	SPy_1208	0.261825489923558	0.314298946704532		0.0839385162726477	0.750710632610023		0.175439523169785	0.305957786247628		0.0426543427560261	0.893439142097326		-0.248427027855389	0.359345722507995		0.0554578173487311	0.843211934543208
SPY_RS05055	pdxK	SPy_1209	0.147633552483357	0.544350928477748		-0.334798363373549	0.237142260224432		0.289712587267166	0.0440673736172703		-0.00764838163141302	0.981852518013979		-0.180402999939315	0.523031590541043		0.129315241750125	0.560855968961585
SPY_RS05060	ycxD	SPy_1210	-0.180356445770121	0.438176624136605		0.297824240095086	0.195568073045979		0.491870513268408	0.0324876864624962		0.0485371122269078	0.878868396181225		-0.143225912109813	0.596543457157084		0.212361323008558	0.426303507338704
SPY_RS05065	nrdD_1	SPy_1211	0.385329091010321	0.113685146335912		-0.00964781612556467	0.967188448013851		0.696499473677138	8.61854177373134e-05		0.201161542327894	0.283424323916449		-0.225414368633505	0.392465386689031		-0.0598335219711417	0.817735235328165
SPY_RS05070	cls	SPy_1212	-0.0926230683807697	0.708391268295645		-0.0246878157825052	0.939511548084336		0.130357682982556	0.443222846724356		0.421171288450913	0.132791773172478		0.0653126785783475	0.831245297632044		0.165971126191228	0.534671396184801
SPY_RS05075	fhs	SPy_1213	-0.181803635121035	0.47219601038451		0.0503083005838672	0.853315583682819		0.120517356767208	0.470340933242001		0.659356269170038	0.00163630769710117		0.341692375567185	0.180399157805491		0.298589026846249	0.108203978361745
SPY_RS05080	lplA	SPy_1214	-0.0803630768247604	0.7650390168634		0.0656875580774843	0.811550144858127		-1.07843382502969	0.000243002203802677		0.102369512520081	0.699747747690896		0.222055844523625	0.413018807026431		0.416567173316534	0.155481026764577
SPY_RS05085	SPy_1215	SPy_1215	-0.0537040740983613	0.843340916701807		0.0327400164367852	0.919982604963817		-0.344468374233901	0.011047897013199		0.160170318467056	0.507234196767272		0.126819161089939	0.615784249138355		0.692334346487594	0.00150026300153793
SPY_RS05090	SPy_1216	SPy_1216	-0.0731276605157985	0.787006108948055		0.0282912394830747	0.934943188178851		0.279354530137899	0.0415072067980028		-0.786068827517962	0.0219041158691631		-0.153432417857937	0.532873551088697		0.125542117483799	0.650777755424852
SPY_RS05095	SPy_1217	SPy_1217	-0.0406901968895578	0.883315717163739		0.0201400594138413	0.94793562706818		0.644829575678607	6.60520326816769e-06		-0.0420253795313623	0.864339332952645		0.369724284208148	0.140127656341649		0.113867702489639	0.678049858905825
SPY_RS05100	SPy_1218	SPy_1218	0.014428821667356	0.962522553317242		0.0567823133582197	0.82998317195489		1.01064652443565	2.47023603168482e-11		0.0571296447481173	0.828827286856377		-0.0966468828495627	0.728187264600345		-1.02480896983964	0.0054896018338285
SPY_RS05105	SPy_1219	SPy_1219	0.0708697265107302	0.79027858156035		0.195382102448214	0.41476606153827		0.877108393817942	1.23373568052392e-07		0.178182300470235	0.385700105271129		-0.188116723483131	0.486921716548825		-0.335553505782783	0.0488256196462211
SPY_RS05110	lipL	SPy_1220	0.240498882405738	0.344237679563904		-0.103247778412648	0.688668981416207		0.614472034400319	0.000458768283735367		0.545790520845645	0.0141465933553094		-0.07967235900482	0.804638603948872		0.277887151252105	0.115049980616326
SPY_RS05115	coaB	SPy_1221	-0.117398889300863	0.628335659848609		-0.132096913757053	0.57397426954583		0.443651254300136	0.00678797318756222		0.450814288932581	0.0428461567257132		-0.050349816035059	0.871514902799474		0.64876452035844	0.000101869399077849
SPY_RS05120	coaC	SPy_1222	-0.295396692570128	0.266118409513369		-0.00253110343492912	0.995077681656089		0.588677223939704	0.00107449029593449		0.400416714848311	0.0641505089956701		-0.069451714435627	0.825490006516265		1.01438243580633	2.19865806961922e-09
SPY_RS05125	panT	SPy_1223	-0.0647071682417233	0.811185921493447		0.0384594765744974	0.895727888336451		0.292034329540855	0.0587701776814387		0.296390786615417	0.188384161416498		-0.0379620367927792	0.90969855333705		0.886486238853481	2.79778522262448e-06
SPY_RS05130	pgm	SPy_1224	0.0742122655336588	0.786805323278359		0.01791513053727	0.956147400958907		0.319046268432958	0.0348094312505883		0.447721428782383	0.0601097456628117		0.0147370508280515	0.96687150977453		0.620228080122626	0.00255909195733076
SPY_RS05135	yufQ	SPy_1225	0.0885180127250992	0.744017122285061		-0.0272128763124327	0.935939759410163		0.160728683566427	0.374993485160563		0.301207871872476	0.147850904609508		0.0756041942511743	0.818251179740508		0.437567829841237	0.0265660430233715
SPY_RS05140	mglC	SPy_1226	0.0745460583214632	0.779165010867457		-0.0770340579868493	0.772589089767424		-0.0151949500525467	0.927475590691863		0.32178032215294	0.112952846518949		0.243581921139398	0.366999719019243		0.596219996818953	0.0050756264107664
SPY_RS05145	mglA	SPy_1227	-0.0239987944097238	0.939229863311808		0.0247514436540601	0.944985715021662		0.196117536228722	0.241322833954145		0.0640876619164435	0.830845466309673		-0.099921261523595	0.70499927788101		0.298456950933328	0.135202369654524
SPY_RS05150	tcsA	SPy_1228	0.0309904358312745	0.918762446963583		0.00145131754909214	0.998008382378005		-0.0248383507036726	0.842538562878272		0.0579644919838464	0.850321093803979		-0.238243134463709	0.361261395053591		0.321135494924109	0.0918045672417483
SPY_RS05155	cdd	SPy_1230	-0.00463148203651827	0.987575190766308		0.015230786108129	0.965875433383446		0.341352818780988	0.0112471385978684		0.177762451479597	0.456569786681174		-0.0600058902522897	0.858971820065486		0.143727545603232	0.599898344373658
SPY_RS05160	rsmC	SPy_1232	0.00550922862595773	0.987575190766308		0.00839844588314087	0.969465977574272		0.505251407444016	0.000439022306404331		-0.121994684092667	0.552400655172853		0.0723964230922049	0.820456737514985		-0.0102439499456037	0.974377314092827
SPY_RS05165	coaA	SPy_1233	0.0225112552672545	0.931383348889942		-0.0342262297153881	0.913025525324424		0.155829728774682	0.232241944731968		0.0651924195598188	0.785919691528382		0.0885333369932276	0.774484874013164		0.189314821291592	0.45061880528867
SPY_RS05170	rpsT	SPy_1234	0.0100322981534953	0.978244587259884		-0.852866361182361	0.000530293778400194		0.222618344211573	0.100821213590871		0.238087623214017	0.236512353733444		0.0787750958761744	0.801149688056822		-0.0231730128220138	0.932675646895725
SPY_RS05175	ciaH	SPy_1236	-0.84819567969709	0.00262186823195579		-1.03150251967047	5.73847886971319e-05		0.0490835050095312	0.707046871275452		0.0859287740373939	0.722620034055047		-0.023361351413603	0.953072649913982		0.344251032617656	0.0448354429620631
SPY_RS05180	ciaR	SPy_1237	-0.98574922725663	0.000770132397657326		-0.0744276103668308	0.78621907451254		-0.0635109136152825	0.635349168924052		0.2296230701364	0.226313259683564		0.0321913089552012	0.92977736413784		0.507258625545154	0.00372960322602183
SPY_RS05185	pepN	SPy_1239	-0.0793613657445549	0.758016234481092		-0.224018960886819	0.335239323422834		0.214743757247208	0.233896844259373		0.194095928703669	0.327936787765824		0.000265469441149637	0.992238066187478		0.161676916493689	0.398819123903903
SPY_RS05190	phoU	SPy_1240	-0.591741728276074	0.0627803223077373		-0.174701345123976	0.41476606153827		0.565661752691336	0.000867424520697998		0.0626246204551117	0.79175066094968		0.00741517239514464	0.983916811206855		0.228802070847078	0.215458963445262
SPY_RS05195	pstB	SPy_1241	-0.434397528000513	0.142057525813829		-0.17958153657841	0.424097095518912		-1.06015078608083	4.55946462498604e-11		0.101510905667458	0.708456324055972		0.0192123520573152	0.950028644747201		0.05302560142234	0.81952868546637
SPY_RS05200	pstB	SPy_1242	-0.441189733641437	0.120265694012073		-0.156893861513476	0.541676518502126		-1.16274400912491	2.74876533108264e-13		0.458608119033735	0.0174108908640381		0.0113108012664313	0.979945517582174		-0.0582384964304423	0.799559743239468
SPY_RS05205	pstA	SPy_1243	-0.19753627651643	0.438176624136605		-0.116121984739953	0.677106843590478		0.291763890754119	0.0293107272147183		-1.09277618227606	3.03680129117335e-10		-0.851772881380785	0.00330612931610128		0.199809062184165	0.451920679555978
SPY_RS05210	pstC	SPy_1244	-0.0913673370778834	0.743675401652237		-0.0729206688183898	0.815716101660282		0.538216518698408	0.000430487411012865		-1.07357957116132	3.03680129117335e-10		-0.981072249234964	0.00115449930132962		0.572060874895099	0.0045879723811581
SPY_RS05215	pstS	SPy_1245	-0.164162145767889	0.50637686643398		-0.10718165026114	0.704530905114275		0.558320099387296	0.000273401966729298		0.150736950604001	0.459312509128795		-0.0803521915409131	0.80011086866605		-1.06009437930109	3.70957937802299e-09
SPY_RS05220	rsmF	SPy_1246	-0.136338711333802	0.584451379381477		-0.193922132914718	0.417972402412684		0.432681495763694	0.0028260125750855		0.285197849187413	0.189667741193393		-0.605655978649721	0.0525819372021496		-1.15450131170748	5.50788143694859e-11
SPY_RS05225	suhB	SPy_1247	-0.174236628551761	0.487997227654861		-0.0829409651162995	0.73263470125984		0.30642000839307	0.0345494952833245		0.212669368023072	0.334323518489061		-0.457019293678322	0.13065166434891		0.298510581842717	0.0846855826497053
SPY_RS05230	yktA	SPy_1248	-0.245406165587788	0.340305428079493		-0.0211718810994664	0.952507028188158		0.364794463055784	0.00574234002558729		0.193053712330144	0.373357995109201		-0.449671672484936	0.11943078238104		0.541726940993878	0.00337487196953049
SPY_RS05235	spxA	SPy_1249	0.111164173600091	0.657390547541958		0.00589499232739122	0.98035684151582		0.343865857601522	0.0130073466110705		0.189364641948745	0.353057668970528		-0.197527040698388	0.473607462419143		0.555780811299466	0.00235245074083274
SPY_RS05240	ribF	SPy_1250	-0.0733956565403659	0.77603652122017		0.0738514151717312	0.786386603285601		-0.00016669524608144	0.99768362924279		0.170620048223098	0.377149066614698		-0.0891866269022581	0.7834509775402		0.434777137015414	0.015982853884689
SPY_RS05245	truB	SPy_1251	0.0665103560321127	0.80899663247187		-0.0596304237897032	0.829235922381064		-0.796633578505274	9.18060976656022e-08		0.113978249996108	0.598910625765296		-0.156459336300892	0.563547114066977		0.309867674175637	0.0976617060954165
SPY_RS05250	SPy_1252	SPy_1252	-0.0678265945187282	0.799050209330548		-0.044409643128873	0.879151169076094		0.147846106331474	0.368137610996947		-0.0284475539448702	0.92658581233914		-0.125180105965735	0.655654598017518		0.364607809752611	0.0310114623271563
SPY_RS05255	yqjA	SPy_1253	-0.00451662729941007	0.989040990694104		-0.0306543883811284	0.925555198956488		-0.0835913275205612	0.514410750966354		-0.503890874288746	0.00631055015060558		-0.161498728204083	0.563547114066977		0.342224081767833	0.0524931450531631
SPY_RS05260	hsdS2	SPy_1254	0.0760897230408519	0.779356627477824		-0.165042323051075	0.516817576513588		-0.130887183066512	0.366514447168754		0.111899727065119	0.659720766868757		-0.208074515929079	0.446076700558235		0.00502145392515034	0.989165755549999
SPY_RS05265	SPy_1255	SPy_1255	-0.160435257305585	0.521454348438067		-0.0481180458768797	0.82998317195489		-0.56998886348168	2.60926682340595e-05		-0.00202934072611078	0.993090020889089		0.108083487995948	0.70499927788101		-0.787310866648933	6.94567938646088e-06
SPY_RS05270	SPy_1257	SPy_1257	-0.0509426447512711	0.825375199869292		-0.0870534328528805	0.754920511083757		0.243458861806401	0.132029353448023		0.108777999764421	0.648356510930071		-0.0713050742143054	0.817060876512259		0.1409504911715	0.585957738142842
SPY_RS05275	tetR	SPy_1258	-0.0281502771730868	NA		0.248160758121836	0.324473284206438		-0.030313494516561	0.837766669041731		-0.400897675383019	0.0216361295110627		0.06473402985294	0.843207943231993		-0.0779176746257214	0.705735883221455
SPY_RS05280	SPy_1259	SPy_1259	-0.0710888391371025	0.79027858156035		0.091864606729407	0.734648728358596		-0.0547144065243109	0.722366619033394		0.180162364483017	0.430498188439902		-0.0622034683752969	0.843568701723448		-0.12462619329896	0.584019203065527
SPY_RS05285	SPy_1260	SPy_1260	0.0799306432400988	0.772902546410538		0.0188217841015763	0.956147400958907		-0.406573268938188	0.0120713759469912		0.0820148902529793	0.741769708134616		-0.000638284925803403	0.995120971001232		-0.562174449664779	0.000625303091314149
SPY_RS05290	SPy_1261	SPy_1261	-0.0030240182998378	0.991472839282643		0.0337645895886498	0.895727888336451		-0.0429257540552643	0.802255571296064		0.0288282727665215	0.924084149216317		0.0721412889256546	0.820456737514985		0.236079088418159	0.314386811675297
SPY_RS05295	asp1	SPy_1262	-0.13006791433962	0.606193858102334		0.0282455741667523	0.934943188178851		-0.419382489184015	0.00310550242009188		-0.380444286829887	0.0620063300640894		-0.149546307033256	0.575683980142316		-0.0254317085978185	0.924747160454081
SPY_RS05300	SPy_1263	SPy_1263	-0.0788893704912986	0.746665928828028		-0.0085329974833073	0.969406123772991		-0.882660747874872	1.39615956394518e-05		-0.0820416396753606	0.764040832770179		-0.0422857457803575	0.870714918955424		-0.0507734336954581	0.855264223747161
SPY_RS05305	amaP	SPy_1264	-0.172777479803708	0.490145929138118		0.0567975533483083	0.862906354472267		-0.699823849452212	0.00120511233323805		-0.472095099531394	0.0076915154068383		-0.0196339818577947	0.896222219611064		-0.392940053324974	0.062345203308898
SPY_RS05310	ytgB	SPy_1265	0.00847342252976041	0.979211042127344		-0.0208653598279208	0.952507028188158		-0.882827616669339	1.88987106693377e-05		-0.761437301487442	0.000209762274258341		-0.0691984708603022	0.827675657362764		-0.0345249074068581	0.910169505573745
SPY_RS05315	pcrA	SPy_1267	0.0523534433351278	0.84793771810244		0.0467855189668626	0.879151169076094		-0.783479041048982	5.43839037226783e-05		-0.610418557705275	0.00403414242811629		0.0808438278089532	0.80011086866605		-0.410776614333265	0.0228091786063902
SPY_RS05320	agcS	SPy_1270	-0.0168842272869322	0.956639572667297		0.00687001480230884	0.979649457669089		-0.767496222895664	1.69852666172102e-05		-0.809523091473974	0.000120254516826873		-0.000573374236473651	0.997674444809593		-0.881165128342154	9.86193632116791e-05
SPY_RS05325	yeaB	SPy_1272	-0.0505156637644672	0.850850641815093		-0.212083898883515	0.363344291044655		-0.107444206303568	0.47413816586457		-0.724413670299868	0.000478871115235103		-0.117733250779939	0.679133073910506		-0.708376534488157	0.00503588798650281
SPY_RS05330	cfa	SPy_1273	-0.0481609210615234	0.856845502040823		-0.136733062368952	0.558717865985584		0.739776724074245	0.000531035188663568		-0.692791655867674	0.000383587493906547		-0.0651657660386606	0.814273886224761		-0.882709685253103	0.000122350449976107
SPY_RS05335	SPy_1274	SPy_1274	-0.412816795847098	0.147196737779373		-0.20931294034141	0.400298711405627		-0.260944500567535	0.173603547821489		-0.081167781555274	0.741769708134616		-0.154761609848193	0.567849884423066		-0.781856918839198	0.000463511058708752
SPY_RS05340	glnQ	SPy_1275	-0.269588297981811	0.289888750390599		-0.0844326177919867	0.757283738081146		0.218736024685588	0.19570389630178		0.847445153826008	3.09437095250219e-05		0.00869333397886286	0.981428193676069		-0.76281661857284	0.000161825616638321
SPY_RS05345	yecS_2	SPy_1276	-0.201227313919344	0.434929430293743		0.0868917274449439	0.750009436082581		-0.0450091927179191	0.72883071002072		-0.230782521517904	0.358685017084614		0.0568600428338992	0.870845960872748		-0.0988259630488643	0.689008100561317
SPY_RS05350	phnA	SPy_1277	-0.0345860926458689	0.909479214128854		0.0068302852180848	0.979484439924095		0.0264608580463095	0.876697294059846		0.161614143747379	0.49568280825243		-0.011810074068092	0.970201405870201		0.736402856247305	0.00392613217958658
SPY_RS05355	glmS	SPy_1280	0.342806505088165	0.148962957126586		-0.139958530483132	0.59513304475822		0.116305454464988	0.508611482932696		-0.0568048210732994	0.817947729552634		-0.0469519170590991	0.883306535507833		-0.230083702206691	0.390746158476608
SPY_RS05360	lepB	SPy_1281	-0.211284191812311	0.368352492080388		-0.186956530363195	0.448438860953353		0.0170222328903369	0.922169407041437		0.156670772482878	0.523339321103252		-0.0475411631415026	0.881654432746229		0.209290809129728	0.410229257837685
SPY_RS05365	pyk	SPy_1282	-0.127590582772843	0.616228214828213		-0.0492589932268893	0.871186969270332		0.348493147433507	0.0728326617669619		0.0724436808511238	0.799675848774347		-0.412267969538304	0.154072042937984		-0.0409672399747871	0.862858436432778
SPY_RS05370	pfkA	SPy_1283	-0.0909978723273557	0.727585676496447		-0.232633382548118	0.363344291044655		0.206376909262201	0.134339531271379		-0.0200508229639926	0.95445043140158		-0.267695097298768	0.324865398326891		0.0274120046507648	0.930071808882191
SPY_RS05375	dnaE	SPy_1284	-0.360190719889825	0.164750581908582		-0.306374826919208	0.254995596181265		-0.658031426704931	0.000227026319599616		0.254373462281999	0.28089159831437		-0.196143769373242	0.473607462419143		0.104825613495702	0.706064215707821
SPY_RS05380	lexA	SPy_1285	-0.628232575958504	0.0269407934398697		-0.073289567920259	0.772589089767424		0.41448148211393	0.000920059656794529		0.22281961958321	0.231448795640615		-0.0311359358689523	0.932482247740962		0.015615323004164	0.959136585559914
SPY_RS05385	SPy_1286	SPy_1286	-0.96512622655728	0.0111906411011577		0.0222605323714142	0.951376801403779		0.54281185744053	0.000136509928159136		-0.290597002798817	0.200031734561732		0.338048950541625	0.187402151210303		0.335046121590633	0.194818867450516
SPY_RS05390	SPy_1287	SPy_1287	-0.304398911318587	0.221917222524782		-0.00230691415570454	0.995077681656089		-0.244567129220441	0.0743037288698571		0.276137094872322	0.122187016531935		-0.214359455934607	0.393084381028433		0.210734232634237	0.267267118943469
SPY_RS05395	ydjZ	SPy_1288	0.0592378587163872	0.825375199869292		0.0723771520416252	0.782447502002232		-1.71636418616354	7.99932820234133e-21		0.426026845919462	0.0225521549592995		-0.12521274803153	0.653598941333913		-0.637516794552808	0.00561845857797526
SPY_RS05405	SPy_1290	SPy_1290	-0.214406718200941	0.399472821497169		0.034154827109615	0.903263200640727		-1.58243884685876	6.14194813782477e-14		-0.224067362698492	0.271686424483014		-0.0868387132858784	0.746990077743304		0.418154071648255	0.00718781113830248
SPY_RS05410	glgP	SPy_1291	0.0718783748601835	0.786805323278359		-0.00758220646855137	0.976843735825804		-1.48190061959794	2.81721972320187e-10		-1.34626235009679	8.6164616672477e-12		-0.340913192768517	0.209670807603701		0.546738633255466	0.00119598076147627
SPY_RS05415	malQ	SPy_1292	0.0570080848448691	0.825907594256458		0.0366406280244332	0.895727888336451		0.00539620635230824	0.969788215040713		-1.29929821404269	3.16082632650509e-08		-0.622072980756203	0.0325353788144086		-0.234305574795192	0.215572694481874
SPY_RS05420	malR	SPy_1293	-0.0486490205661712	0.858989629216921		-0.0491121260689281	0.871186969270332		-0.0163513782996875	0.920752713203604		-1.40902950169418	5.82000264984461e-09		-0.958311025172398	0.0136272837801366		-1.7090596508737	2.9368803047782e-18
SPY_RS05425	malX	SPy_1294	0.0848502819413815	0.746211835569495		0.200582326905881	0.412989442879637		0.335292801746061	0.0346137829403702		0.112691743871007	0.595149177678229		-0.287181581914786	0.251825899316699		-1.57402139173457	1.12187408378677e-11
SPY_RS05430	malF	SPy_1295	-0.0679807257726534	0.781793441889543		0.19588890182665	0.402922066250122		0.144088674553896	0.309429064044774		-0.047660958294041	NA		0.0583693655723272	0.858971820065486		-1.47163102782073	3.06402188670969e-08
SPY_RS05435	malG	SPy_1296	0.0176866547574878	NA		0.456956704656609	0.109819998732904		0.432669005182811	0.00498146782809377		0.160262388454083	0.459312509128795		-0.181109178537402	0.50204219371847		0.00875976044086634	0.971369639539699
SPY_RS05440	SPy_1297	SPy_1297	0.0951273334970059	0.697396479105187		0.366305766797842	0.18610304344802		-0.229456729353549	0.115494559654513		0.120138084465878	0.582525911203691		0.0681430183603365	0.823648513931414		-0.0116405086107121	0.971898626131099
SPY_RS05445	malA	SPy_1298	0.473010467322001	0.132740754057954		0.204002007833306	0.409629772357275		0.00892973470933733	0.949473532067342		0.6217424160091	0.00194465386915108		0.0520875012474709	0.863884606321252		0.335869529831759	0.105140101765211
SPY_RS05450	malD	SPy_1299	0.797135584270578	0.0297668069807918		0.11375002029166	0.623436650062607		-0.0523321959144362	0.730766471481599		-0.205903919466553	0.30889075495017		-0.0449643556544373	0.88812697449552		0.142603184772481	0.508671452270653
SPY_RS05455	malC	SPy_1301	0.72166198169844	0.0399976564172653		0.353662270246913	0.208662312648248		-0.012482085779565	0.93807753294976		-0.0624520627964475	0.816222132121717		0.0852236995950096	0.775098627746046		0.42765160917098	0.0289929510663532
SPY_RS05460	amyA	SPy_1302	0.300772661413807	0.253544886867266		-0.0610117637777911	0.833139438257963		-1.14485939339096	3.92576195958618e-15		-0.219924979917103	NA		-0.0643176356982878	0.820456737514985		-0.224038949561618	0.26534992720242
SPY_RS05465	SPy_1304	SPy_1304	0.248876559206849	0.308734804584968		-0.0912904199081875	0.744420668490594		-0.394441130503125	0.00234706163656644		-0.0270355308816529	NA		0.0150651077743744	0.894099217545058		0.0101150583382037	0.961145317882289
SPY_RS05470	mdxE	SPy_1306	0.465348374030281	0.14281188315434		-0.0313881347308984	0.92360182769818		-0.699645845151896	1.76487604042318e-07		-0.969582608714344	2.47318084540322e-08		0.0857986551270299	0.754032383068583		-0.0434755143536954	0.86147969666102
SPY_RS05475	SPy_1308	SPy_1308	-0.0767887957660709	0.779165010867457		-0.0455975237042663	0.879151169076094		-0.124485342979663	0.318978402650031		-0.610197484443285	0.000342277375060782		0.515358233972794	0.111589572574973		-0.0095513089456153	0.974377314092827
SPY_RS05480	dltD	SPy_1309	-0.121936594418033	0.628335659848609		0.0125471910935668	0.966690233462366		0.013708267398317	0.92431783455187		-0.768381684229021	5.84246336736001e-06		0.814333805351528	0.0242224737733129		-1.13720227067528	1.44688743157339e-12
SPY_RS05485	dltC	SPy_1310	-0.102713036200154	0.661312271428476		0.0199348809201659	0.956147400958907		0.133493991536112	0.266129471460089		-0.349965847837513	0.0737428049345586		0.729703768357733	0.0329830936006791		-0.38641519859828	0.0187658104865512
SPY_RS05490	dltB	SPy_1311	-0.0665472967768999	0.79027858156035		-0.237499591845881	0.340329635899601		0.123778236887407	0.379656827679755		-0.081370953510934	0.722021988106138		0.311660606699036	0.258877625928249		-0.692338572510894	1.13688179587388e-05
SPY_RS05495	dltA	SPy_1312	0.0426867959347948	0.881881477283796		-0.259850075072693	0.317048072008848		0.0372896177127079	0.805402534207387		0.104292634390002	0.599464064575308		0.248250611692561	0.333794107531887		-0.119031822605625	0.537847018753183
SPY_RS05500	SPY_RS05500	-	0.193888659477419	0.447569522496638		0.0145814716484868	0.960547132207905		-0.417865649769934	0.0329553063790661		-0.0401259398175004	0.892546931072014		0.481614433627621	0.13886422330619		0.0140172883397956	0.942526345613689
SPY_RS05505	uvrB	SPy_1314	-0.224666780725743	0.363768184267024		0.0528627404310417	0.643177583908911		0.0930625996179848	0.559295668318308		-0.0691720872335526	0.791506920385779		-0.0730412938896776	0.820456737514985		0.135441730634233	0.443166315389045
SPY_RS05510	glnP	SPy_1315	-0.778500433172411	0.0159444641243319		0.0949218271843997	0.600541862343105		-0.385513576126199	0.00246476828245358		-0.451833980132908	0.0655207894996332		-0.112116078667398	0.688829211748432		0.125450748673819	0.560217896846161
SPY_RS05515	glnQ	SPy_1316	-0.041019251188673	0.881948074760955		0.0552733273244199	0.757532335481757		0.277204552321774	0.148118163704536		-0.0239335532683164	0.942626148272937		-0.0965582135993345	0.707814990549219		0.0413928361469352	0.874327436744674
SPY_RS09230	SPY_RS09230	-	0.0166911039268955	0.925713179423386		0.0426922762467296	0.782447502002232		-0.109718582781763	0.373184714959775		-0.246078886245278	0.180859896983397		-0.0640409414883432	0.829462277690055		-0.408689890726577	0.109519105256758
SPY_RS05520	chbC	SPy_1319	0.0862207988486935	0.660686129098889		0.0487903317818586	0.66425249263021		-0.540647695865806	0.0151252021448084		0.168745587782432	0.489791866855453		0.0442501710541036	0.894943876311706		0.0919865708187026	0.726429190345073
SPY_RS05525	SPy_1322	SPy_1322	0.0864928686606612	0.620631273724052		0.0412798329569253	0.863169754353974		-1.09958685307669	9.88332670761474e-07		-0.0441754476207161	0.864107214859237		0.176405902803508	0.53808063779989		-0.374969510967333	0.0193682532361209
SPY_RS05530	SPy_1323	SPy_1323	0.0456121608860577	0.755348409941098		0.0133357314516545	0.956147400958907		-0.0298849657889766	0.849149483690966		-0.425399573971696	0.108743134527947		-0.217849144363506	0.421847159766915		0.260256937219913	0.328164521472345
SPY_RS05535	licB_1	SPy_1324	0.0350625198639016	NA		0.063134183558219	0.782447502002232		-0.28840381681506	0.0873465287364274		-0.807167554809035	0.004067313190143		-0.773242532905338	0.0198026214860388		-0.104187500222726	0.599898344373658
